id,A1,A2,A3,A4,A5,A6,A7,A8
35355,70,83,41,88,25,7,67,50
13807,73,2,28,72,89,88,79,34
4152,61,21,57,68,32,39,29,19
42213,59,77,72,95,46,84,4,68
22726,9,78,21,18,60,39,43,74
1386,32,58,51,41,21,69,12,16
6080,74,30,75,80,51,90,5,20
29621,91,59,47,47,2,25,68,22
20385,0,46,32,70,52,79,41,33
13970,49,52,36,79,4,2,30,70
48827,3,15,72,86,0,77,19,85
32050,60,19,32,38,90,27,94,80
41098,16,88,53,84,3,69,96,1
2889,90,32,85,22,67,6,0,16
37207,51,49,69,47,59,90,59,27
41054,7,36,20,65,90,45,21,59
21548,82,56,78,9,32,19,65,99
24701,92,0,54,27,40,46,91,71
34111,88,44,90,32,52,37,35,98
20020,37,3,30,72,72,91,10,32
28403,85,73,23,11,24,62,66,95
14684,54,28,87,75,34,40,34,89
3595,67,13,17,72,25,42,95,55
45601,11,7,29,4,54,60,2,24
4748,35,59,75,89,48,51,44,85
9562,47,47,44,86,4,73,8,19
41661,20,10,76,54,3,33,56,34
24904,0,18,61,78,20,37,39,82
1780,62,58,54,18,55,45,54,0
43009,8,11,99,68,20,31,2,48
47262,75,68,36,3,12,58,1,28
29977,56,41,12,57,67,32,3,60
12579,12,8,20,41,85,99,34,20
2005,49,51,66,79,83,24,62,40
5415,78,96,20,57,11,44,81,3
61,0,30,41,56,0,16,50,72
41899,91,51,26,52,19,11,12,79
28026,59,89,51,94,32,18,75,29
4147,42,0,74,93,99,12,7,81
766,91,43,75,99,89,24,38,22
3425,2,72,93,60,82,20,77,73
20128,0,67,74,83,49,70,62,17
13782,82,3,85,74,39,38,4,25
47172,27,86,19,57,90,83,51,77
25626,83,49,85,55,94,45,39,94
13912,49,80,8,95,2,69,34,68
25061,52,13,68,10,76,26,81,93
22032,74,32,88,53,73,99,38,14
24104,55,54,40,14,94,26,58,74
16848,94,0,21,45,6,20,92,40
49043,16,32,33,10,76,8,53,33
41618,87,23,85,3,45,15,44,20
29863,10,97,76,35,12,88,3,26
33574,87,34,48,87,0,25,89,54
19495,31,81,28,12,67,99,99,57
25507,84,52,26,91,90,68,36,52
47777,24,62,83,29,56,44,8,87
14136,60,68,71,23,24,20,92,16
11842,31,92,52,83,40,31,70,53
44715,12,31,94,33,75,69,53,96
10452,56,0,28,97,52,22,4,26
13854,14,49,5,31,26,80,36,13
43920,45,15,41,66,18,45,92,98
29716,32,57,35,56,15,88,99,18
30118,62,3,53,45,69,45,58,4
12213,66,35,7,87,66,19,14,11
31078,15,37,31,43,70,2,83,23
26013,24,51,78,86,34,45,49,67
16783,97,89,59,13,34,0,55,74
20766,19,61,67,37,54,50,54,93
10729,35,15,14,48,59,84,56,47
39570,70,69,19,90,95,4,86,87
48860,36,99,48,52,54,19,94,65
23999,71,86,95,58,59,27,17,31
38500,35,18,71,58,21,60,57,67
6988,3,35,48,35,81,52,56,1
37580,0,86,70,83,89,2,14,28
46424,99,95,87,22,67,63,65,16
42079,55,83,23,74,28,84,28,97
26050,57,16,57,0,50,85,23,68
19571,53,28,50,92,41,40,15,56
34336,31,71,71,27,59,36,50,24
5921,5,16,69,22,55,55,47,51
16899,31,32,86,74,58,96,22,59
46123,44,70,14,23,73,28,43,45
29582,91,10,71,48,89,15,66,93
3435,6,49,96,47,14,89,64,81
26200,45,30,2,0,5,50,53,63
30618,85,34,97,70,44,69,57,89
2627,45,88,56,88,53,33,63,36
15717,4,66,35,1,97,83,83,62
8826,89,56,92,37,84,63,58,14
46774,77,83,70,20,57,18,11,73
43614,28,77,90,54,5,99,41,79
37464,57,20,0,60,74,2,84,79
12386,70,53,6,92,8,98,66,71
43312,35,71,83,43,52,33,50,59
11688,31,4,59,92,84,28,62,11
35827,52,1,48,16,54,39,62,61
35813,95,67,74,64,31,84,24,76
28966,46,69,33,6,36,98,5,5
42540,61,46,93,52,79,42,13,63
1642,82,86,7,38,95,83,94,72
4485,57,44,3,14,2,11,75,90
40664,91,87,65,94,62,27,92,98
14717,83,63,33,36,58,93,36,69
14204,13,48,83,27,72,96,86,42
34331,30,1,95,57,70,33,6,62
48190,79,94,82,22,3,51,60,18
20867,77,51,50,32,55,68,5,75
37053,89,73,84,21,58,64,79,84
16909,39,10,81,18,46,75,23,30
46031,9,78,59,97,94,10,97,7
9834,34,43,52,98,27,42,7,76
5590,1,94,33,72,36,3,23,33
47731,25,40,89,4,77,48,19,20
36633,59,25,22,43,70,55,96,39
23853,9,54,47,27,28,6,29,55
30550,1,66,22,53,28,65,43,11
21177,3,89,8,0,46,53,13,65
45933,73,9,97,46,0,23,48,7
44503,47,97,39,84,5,47,95,55
13133,12,52,21,91,28,41,97,59
5864,71,66,67,87,44,66,96,23
5933,12,22,99,54,59,97,15,89
9976,35,75,84,24,8,82,28,45
14981,29,91,57,94,83,77,63,85
39224,99,79,76,86,43,58,74,56
5277,84,89,31,32,37,29,56,29
17828,94,80,35,31,20,51,67,37
29449,93,48,14,41,10,54,72,70
41717,34,59,70,15,70,73,30,31
7965,5,25,39,75,54,3,85,6
21608,7,64,69,38,8,33,32,14
5196,69,28,54,94,66,91,62,52
5639,13,84,98,3,78,7,44,83
15146,64,49,83,75,38,86,33,31
42500,73,64,32,72,31,25,24,52
30381,99,48,43,14,11,70,59,51
24062,88,26,43,95,34,27,34,7
13934,70,32,56,27,86,3,85,45
33216,43,68,83,79,82,64,47,53
905,27,16,13,46,75,27,73,81
19053,74,17,46,55,46,94,97,36
21358,25,41,1,77,68,6,51,18
4741,75,13,5,5,78,65,28,91
25088,5,96,47,45,45,80,75,24
38070,31,87,10,20,15,41,64,48
24744,39,61,79,35,54,63,69,43
41711,15,91,2,91,30,31,32,71
38356,53,70,56,90,76,3,71,69
28264,71,38,44,76,94,70,96,66
27947,43,2,76,50,77,51,50,81
48632,44,64,53,62,14,12,14,33
24396,19,19,94,78,12,6,18,71
8037,12,13,14,13,67,42,79,89
6734,9,33,69,37,54,49,46,59
36613,71,95,84,74,67,46,37,18
41505,20,92,91,77,33,18,99,75
48657,64,44,6,89,68,48,72,44
10675,45,19,44,67,89,88,33,35
35063,71,98,13,5,80,27,70,84
30702,83,16,15,3,38,73,15,15
16324,27,89,56,73,63,88,40,82
11033,62,78,9,27,86,53,74,14
43393,37,74,65,12,10,75,81,21
45325,91,36,34,99,4,43,17,81
49955,14,1,87,3,63,32,84,59
36977,94,13,20,3,77,39,38,1
9971,62,3,61,34,75,99,98,20
13455,82,89,22,66,26,13,0,3
5597,92,81,2,20,1,38,61,94
32302,72,7,70,94,53,47,19,71
26425,55,38,9,90,58,7,68,22
37433,72,73,83,25,7,72,54,73
24730,89,6,15,56,13,55,19,99
2759,52,76,23,43,16,57,62,42
42935,63,87,19,24,58,84,34,11
21477,71,4,91,80,74,61,87,65
28918,34,0,49,82,20,92,64,96
40311,88,35,9,22,95,80,39,6
38092,89,21,60,94,96,91,53,88
45986,27,77,15,72,42,29,74,68
20656,52,28,73,60,56,88,94,37
40919,6,26,51,37,42,59,13,26
36080,27,46,63,51,25,28,14,98
38578,60,53,7,21,92,96,65,59
28591,35,80,59,97,45,73,92,64
34983,51,40,58,84,75,4,71,90
3299,85,25,25,77,31,9,64,67
5072,75,69,36,58,77,24,14,8
14330,59,22,1,78,27,1,40,29
25457,56,17,20,77,92,94,92,90
38551,35,20,17,76,86,75,5,6
5504,14,27,92,43,78,95,82,59
49557,26,9,93,0,25,96,83,33
33646,92,53,24,99,58,3,65,27
9613,72,16,90,32,91,29,28,34
35052,41,1,76,28,73,85,60,68
687,58,12,39,40,73,3,85,20
3016,41,64,2,49,51,34,8,73
3011,97,22,36,12,16,69,79,53
42008,95,41,86,96,26,40,85,37
39039,68,34,80,57,5,39,7,3
41721,95,58,17,72,26,96,40,37
42941,19,14,62,97,89,34,27,34
25491,49,80,9,43,91,30,48,11
19752,65,25,59,87,30,18,16,52
16997,75,82,86,69,30,72,90,8
16336,11,47,27,37,1,97,67,48
6359,28,70,84,98,7,18,35,49
34816,41,39,5,74,88,53,22,53
14932,30,9,1,32,86,19,83,37
40238,91,41,40,34,19,58,51,73
11890,64,28,30,49,40,28,82,94
34355,58,10,57,78,66,86,57,9
32116,26,49,8,6,59,72,14,96
43956,47,27,4,71,88,58,6,48
32533,20,57,19,7,82,91,3,25
46352,43,38,14,40,40,74,97,29
27216,61,55,88,79,54,27,99,0
6093,90,92,44,2,42,40,60,53
28691,50,51,26,72,81,5,97,47
28384,5,75,20,48,22,46,80,69
21281,94,95,35,0,25,49,0,71
14468,46,42,95,6,13,77,1,44
6458,31,16,34,13,28,93,73,63
2942,93,21,50,91,86,4,92,25
32942,25,97,86,17,67,24,72,74
6897,6,63,38,53,32,97,74,27
3906,39,27,30,5,16,51,79,66
37326,89,10,2,1,65,85,78,71
45757,11,94,69,41,66,12,55,43
43593,16,31,77,21,94,56,22,77
39707,90,0,14,17,44,28,46,24
5094,22,97,71,36,33,10,38,64
25919,65,76,73,78,12,7,99,18
33107,44,38,74,68,61,58,96,20
37245,29,9,47,36,8,38,3,66
7801,19,19,68,20,83,53,19,33
47538,27,75,48,10,16,52,77,9
32757,9,81,27,86,9,53,59,2
31774,36,71,39,1,32,58,73,70
7090,74,60,16,91,72,9,94,36
6465,58,0,64,35,19,11,51,95
40900,53,53,17,43,19,75,86,58
43466,63,0,56,63,17,39,7,88
42242,2,42,13,47,33,70,69,84
37109,18,50,59,20,8,72,33,81
17379,37,43,79,16,61,37,89,53
18989,84,73,4,10,83,80,49,18
15403,9,89,98,95,11,32,41,9
42344,57,34,6,39,45,30,42,53
42703,10,78,93,9,82,3,73,31
16884,33,66,27,85,14,14,88,17
30127,57,75,31,10,11,82,9,49
12756,32,81,60,23,11,9,62,42
524,48,76,24,32,91,91,66,24
28534,7,45,30,87,13,51,97,41
5358,81,49,56,25,37,43,33,77
7069,93,51,67,96,24,88,84,30
6594,80,40,22,76,74,40,13,59
35878,54,19,7,72,84,36,41,27
9743,1,3,41,2,13,10,39,40
38423,98,54,52,18,21,35,82,77
42346,77,30,63,15,44,76,65,0
33669,11,53,0,41,57,69,8,44
35446,51,49,84,8,70,12,44,97
41501,65,86,92,31,11,57,43,96
6596,19,67,14,78,18,31,16,60
29110,49,62,54,50,85,0,2,2
13693,88,18,41,35,2,11,79,24
23390,53,7,52,50,83,62,66,36
1918,89,57,91,92,96,46,11,98
10282,32,6,4,24,30,83,6,1
42527,40,43,32,69,5,91,66,69
12810,99,62,28,47,55,58,53,43
17582,35,31,92,24,53,95,8,21
16282,93,81,95,58,56,41,30,75
13916,53,47,43,18,17,96,40,22
4028,40,19,48,46,38,66,97,18
14097,61,33,61,1,45,84,58,47
37154,91,9,73,79,32,10,67,51
14750,29,27,66,39,45,92,70,7
7152,79,87,78,37,6,50,77,59
12442,39,6,62,96,54,11,67,58
42905,9,30,7,45,11,41,82,44
15342,47,79,31,80,9,64,33,31
29680,89,89,8,87,22,18,36,7
415,16,27,63,10,73,85,96,2
31092,17,23,69,86,85,5,45,71
37165,59,59,1,60,14,38,7,17
42493,56,22,83,63,79,16,51,24
31796,99,47,36,27,36,46,18,24
12742,2,51,68,1,93,64,34,57
32019,71,70,80,71,51,45,25,79
43112,1,99,29,97,11,41,58,28
26488,9,83,2,21,43,38,49,64
13240,88,99,67,10,44,34,24,53
15406,82,53,31,59,68,29,82,8
6910,66,29,66,4,46,73,40,69
10369,17,94,60,12,39,11,30,95
26836,3,98,13,34,5,40,58,67
1068,7,27,0,61,94,70,26,81
13172,17,88,80,98,65,83,83,69
15118,27,94,20,91,25,52,5,73
35784,0,64,74,22,31,24,22,8
14319,99,88,98,45,3,2,58,9
3769,65,12,22,89,16,70,50,45
30833,13,56,44,35,46,67,10,92
8339,44,70,7,7,62,93,52,98
2120,24,36,81,48,4,40,15,30
9403,89,42,63,12,10,43,95,19
33292,42,48,66,11,83,37,67,42
8871,25,32,62,77,30,50,82,65
17592,26,20,75,72,90,39,74,95
24016,73,25,9,85,74,58,78,62
31695,72,32,44,51,31,17,64,44
38881,57,46,83,56,42,4,29,68
14599,71,62,16,62,94,40,56,29
35959,13,31,3,15,84,61,43,81
14161,43,45,5,59,38,44,62,73
865,1,69,82,28,52,92,70,57
18199,66,33,78,19,35,60,79,48
15719,69,42,49,21,45,7,24,57
39034,41,85,88,11,9,5,17,33
43176,93,23,27,51,87,36,63,30
20504,99,4,32,38,57,7,73,11
3836,52,18,39,33,27,42,76,89
9296,19,6,2,10,40,2,53,92
10650,90,36,72,8,37,22,99,9
47514,50,10,83,42,37,66,35,43
49762,81,80,90,12,77,34,10,33
35003,63,4,57,27,50,87,34,62
1133,58,77,5,80,41,50,56,61
26341,98,11,67,92,12,42,75,49
20725,96,42,47,3,60,9,73,14
21963,87,13,33,17,46,19,23,85
2560,9,64,78,72,27,87,86,73
29942,35,9,8,35,3,76,18,85
47227,19,45,32,59,2,7,61,30
3389,20,12,19,35,50,18,83,36
37278,44,46,70,93,39,20,34,45
9655,60,0,19,34,70,7,11,33
36440,27,36,32,1,1,26,48,39
39637,27,14,75,0,35,42,70,75
49189,63,66,19,93,27,6,69,18
32176,20,7,72,95,93,86,73,91
18135,46,70,80,45,62,40,0,41
37745,58,85,85,69,43,3,89,39
40707,61,13,82,68,35,47,38,27
1712,36,52,42,30,81,66,34,47
37993,28,73,97,83,45,22,76,84
45240,50,14,30,12,61,42,84,46
42350,37,41,5,20,2,60,46,33
23498,51,63,33,81,21,55,88,3
33421,20,95,32,48,98,30,61,90
3852,80,29,50,19,37,88,22,44
19958,57,66,52,0,40,3,63,69
48420,21,74,98,96,93,11,45,21
2828,96,41,82,93,43,47,49,36
35669,69,10,45,97,73,81,58,11
5438,35,70,53,66,90,3,90,51
15535,96,16,86,79,17,15,74,66
44357,53,94,11,25,80,18,47,48
8585,86,74,81,77,67,77,78,12
693,14,21,71,69,63,50,64,38
7673,83,10,41,92,46,0,49,91
16200,92,33,55,36,12,60,99,4
22095,59,2,36,51,86,30,0,11
20059,85,31,11,77,94,63,9,52
20378,38,89,97,57,52,25,28,68
21080,50,78,35,16,6,37,50,93
43167,20,1,46,18,47,14,69,74
24433,23,89,96,8,42,86,47,63
35983,97,4,21,28,74,14,67,5
33510,60,55,72,73,36,64,74,83
11552,60,89,87,40,59,73,40,6
19002,13,67,31,87,6,29,18,3
23006,60,43,71,21,48,55,19,1
6089,45,64,18,0,2,31,20,22
37246,43,12,70,70,36,74,29,2
44404,68,53,72,88,54,50,82,47
14711,33,32,48,78,18,69,27,39
3459,65,70,59,33,64,73,86,35
48937,10,36,59,49,30,68,27,50
1730,63,59,81,99,9,38,87,31
33442,30,78,31,60,68,94,33,81
49078,0,85,60,7,39,72,74,97
20241,10,64,45,7,46,42,19,3
49994,76,51,10,2,92,26,13,76
34304,94,15,35,35,23,52,52,92
27809,30,65,46,2,62,35,95,69
43211,70,32,84,0,44,29,99,85
19651,92,2,33,19,25,49,9,92
7456,91,6,52,23,38,76,43,32
12663,5,80,12,63,14,36,83,6
35937,74,67,45,65,42,78,99,79
27909,77,96,62,4,64,10,66,84
36331,28,34,25,68,95,55,43,7
2825,40,21,26,37,40,25,98,79
26014,99,54,88,5,14,98,7,45
46051,95,33,91,23,75,82,35,2
24370,91,1,57,49,73,24,63,1
25709,39,55,42,14,63,61,31,15
11534,7,44,88,71,18,67,66,40
27493,61,84,85,70,81,58,41,72
383,46,66,71,57,62,53,28,59
27372,14,42,7,58,55,45,38,29
12144,19,52,37,37,12,36,58,10
10078,34,58,39,94,46,7,80,49
20959,58,91,92,19,43,21,59,37
16000,82,11,36,91,63,60,20,44
43285,35,88,4,61,87,48,56,75
461,7,89,54,99,38,72,3,22
826,46,45,84,65,43,7,6,54
30081,61,47,55,97,86,24,18,80
7016,1,3,35,79,35,90,62,93
8838,58,29,31,10,23,85,8,16
31496,37,80,35,45,45,35,2,74
13666,36,38,15,77,7,71,45,57
17632,23,54,27,8,25,31,5,96
16609,64,21,62,52,4,30,17,52
14017,21,8,46,62,10,27,22,1
27484,12,94,32,87,64,75,53,24
1625,40,36,55,49,8,60,26,28
41812,16,24,89,65,45,70,20,15
39954,83,4,84,94,1,30,70,19
9758,11,37,62,77,50,76,87,18
32454,46,59,60,64,66,27,79,97
1274,45,18,18,41,31,3,85,68
18678,40,11,90,46,73,39,39,99
42997,70,13,75,28,95,39,29,1
36916,35,78,82,90,90,14,49,24
30608,76,46,94,33,2,23,50,51
24241,55,26,8,75,37,74,52,85
32036,82,82,76,67,54,16,52,33
5297,54,47,41,73,87,13,31,10
42403,73,47,4,13,49,65,97,65
24451,9,85,86,29,20,5,26,42
43983,60,82,78,58,57,78,60,41
37180,74,38,61,90,42,21,68,9
36007,99,56,36,38,77,54,81,9
32679,53,28,75,92,12,64,51,53
35095,58,80,75,27,18,90,56,60
2488,70,41,33,85,17,88,97,21
48962,83,69,16,0,72,43,38,74
8236,51,35,18,76,61,1,18,64
30883,21,19,89,37,12,13,4,36
34899,96,2,27,8,12,39,8,63
38289,27,31,91,72,77,34,79,83
46173,89,91,75,15,41,40,58,57
30418,79,65,26,70,15,10,29,88
32968,41,68,78,22,50,31,99,47
9807,32,10,5,6,5,74,44,42
18118,10,43,44,69,90,13,22,87
18415,90,86,45,69,59,61,20,69
24680,12,43,46,24,70,85,54,38
1606,12,60,24,30,68,66,51,80
28895,31,50,12,12,88,11,45,42
44984,21,58,68,61,35,51,66,64
15271,70,12,82,32,62,14,59,11
42153,94,52,42,60,63,94,73,50
26079,29,58,27,89,69,81,36,61
8934,51,31,60,68,35,50,87,61
35520,18,49,58,27,32,66,30,60
44171,83,75,38,90,52,46,12,11
10802,38,75,25,9,89,69,89,14
9365,13,99,0,24,75,64,92,55
24842,6,59,87,95,98,20,31,64
45482,80,48,53,8,92,21,98,75
7739,53,79,50,23,57,39,0,52
19927,52,63,77,66,7,52,80,36
47340,87,27,70,27,17,48,36,93
27763,52,83,58,28,83,47,20,94
31682,32,5,42,29,72,60,95,20
47102,68,28,68,53,16,27,55,14
2750,29,42,9,57,92,78,10,73
29511,2,21,31,96,44,44,11,0
29644,13,81,46,60,89,74,2,17
13614,67,48,77,14,30,10,69,61
44264,19,61,20,68,92,72,10,83
16203,21,78,72,82,30,60,20,56
1434,27,35,18,59,36,34,14,16
42903,54,98,74,16,90,48,28,4
31561,23,80,48,98,13,51,51,22
8072,84,87,94,51,74,49,47,64
46727,77,43,14,59,34,54,90,10
31370,21,93,55,12,34,34,18,54
21195,68,60,26,83,5,91,32,19
15988,27,96,39,85,18,5,4,33
4916,38,41,80,33,8,4,5,20
32400,8,65,11,3,97,11,35,77
46889,74,81,85,49,50,44,91,24
32150,20,61,41,45,31,13,46,65
31954,92,34,67,3,69,22,58,96
39858,86,41,79,97,60,69,54,42
43607,8,17,91,35,16,90,85,72
46199,50,41,83,39,83,0,6,26
43910,14,1,30,4,60,7,5,83
20814,39,3,65,48,43,14,51,50
10475,58,82,18,99,3,55,32,27
6775,9,84,21,96,22,7,32,28
1577,9,77,15,58,1,87,67,73
6896,78,21,27,76,71,37,80,49
14106,15,0,51,37,85,63,8,36
20597,83,55,31,80,18,83,3,67
39331,70,30,33,76,0,15,60,32
10409,83,48,7,24,37,23,53,56
21544,76,54,91,51,25,33,75,69
4759,51,91,79,97,87,79,12,67
35344,95,29,46,75,62,89,73,86
35309,32,31,70,15,12,77,69,16
37784,51,45,5,39,12,82,64,95
36241,38,10,52,24,49,75,35,35
34344,66,45,34,10,17,31,20,94
43781,30,86,51,86,33,61,76,61
9785,27,73,26,27,15,9,61,25
45560,23,47,16,70,90,30,48,8
40605,30,47,24,43,19,19,97,76
37305,6,69,28,94,81,57,38,90
40513,34,74,72,54,57,27,81,20
13213,49,82,60,37,32,98,52,85
22674,64,95,24,96,16,14,40,7
27669,82,77,38,83,69,25,8,46
38818,54,69,58,19,8,99,65,46
3635,51,11,9,84,77,42,80,71
36702,34,3,61,58,31,39,94,68
7100,24,90,82,22,73,87,64,10
22796,20,57,91,51,85,61,44,41
8059,55,49,78,52,86,10,14,6
27570,41,33,24,55,25,42,86,71
39873,35,9,90,37,85,7,21,81
12868,94,91,10,96,56,34,14,33
27821,25,96,55,78,95,10,85,58
4490,67,20,51,45,32,34,48,44
7454,24,9,40,26,53,3,35,19
18351,25,79,0,11,1,57,21,58
19100,67,34,10,64,84,98,52,78
32786,98,82,19,53,54,27,21,64
36103,25,92,47,93,61,31,56,67
18937,23,99,75,15,39,95,19,75
40504,68,96,78,24,76,29,55,57
48987,62,69,38,91,64,37,96,47
3607,52,88,56,98,33,33,76,89
10384,24,38,61,15,85,39,76,31
19424,49,56,32,40,10,14,29,36
25832,16,29,11,29,7,44,86,64
35865,29,39,80,47,99,42,20,90
15975,31,53,71,57,60,36,29,14
34308,99,6,83,15,29,16,84,82
12533,74,3,19,14,81,68,10,40
845,61,85,8,34,93,22,8,21
38032,2,22,91,72,48,59,30,75
4227,25,66,55,5,39,48,42,10
15287,12,80,28,54,51,58,29,40
24894,65,61,44,62,34,36,39,35
32880,64,34,71,51,27,85,80,45
20244,33,67,61,80,6,26,7,12
44153,70,36,17,0,1,33,7,9
34772,42,28,96,95,61,39,19,22
41693,56,23,67,70,28,51,84,59
37428,27,83,19,71,94,6,99,3
33804,95,55,44,67,66,21,68,44
2963,18,66,25,41,86,95,51,31
13844,55,11,69,0,32,73,66,28
49852,17,26,63,48,57,93,96,77
33834,37,58,18,60,86,54,83,47
27488,56,0,58,1,43,31,63,29
45459,79,74,78,61,45,19,51,41
42284,2,87,94,99,94,24,31,88
26867,43,25,31,49,72,26,29,40
1000,54,7,93,79,35,86,25,65
18913,33,44,94,33,20,43,84,46
20827,48,54,10,92,76,78,45,62
9790,23,41,20,1,48,98,40,55
15721,74,99,20,35,59,90,40,74
44930,43,88,15,13,87,35,25,20
22048,3,6,61,72,26,3,50,59
32709,30,14,8,72,28,6,1,86
45853,26,33,48,31,65,19,3,97
23911,44,34,93,80,39,7,17,62
38573,21,50,6,57,30,79,78,41
28896,42,22,55,38,38,51,38,31
18631,79,43,2,5,69,82,93,99
37983,12,20,50,49,20,30,99,46
7030,10,83,50,79,13,27,75,47
2464,29,33,95,54,20,4,67,24
31593,99,74,76,27,27,94,46,50
13990,46,90,33,18,23,31,57,4
25868,44,25,94,84,72,68,66,5
26273,60,98,6,94,8,83,7,74
31226,1,93,93,82,96,64,92,32
43753,96,5,39,10,49,27,44,23
38708,49,94,37,44,46,69,26,54
37887,53,32,20,72,2,93,48,36
7134,70,90,80,58,26,21,25,27
9824,36,89,49,9,64,57,55,29
1081,92,26,20,42,40,74,10,22
8698,6,20,17,15,63,39,28,70
27500,19,57,20,87,42,30,78,18
13412,75,78,45,36,86,71,46,81
43316,78,97,92,58,31,30,89,73
11524,15,62,26,51,64,34,8,96
4044,46,12,86,28,52,7,86,24
17107,66,25,39,29,78,52,42,8
9821,72,98,17,44,81,44,50,39
6962,48,34,90,28,20,75,72,92
38434,80,84,5,82,80,20,23,14
15149,77,53,91,56,16,65,24,42
24927,57,11,30,55,88,46,44,82
71,62,53,53,18,58,2,71,32
35090,6,85,22,28,27,47,24,97
5976,72,9,28,26,43,97,40,83
21520,51,21,60,98,64,22,72,98
21773,19,33,77,28,52,88,54,90
30359,80,77,52,47,68,23,7,14
26090,22,3,89,49,36,1,16,98
24955,49,36,91,53,95,69,12,37
37941,16,69,98,59,19,31,32,2
14138,59,88,81,40,4,45,37,97
16802,79,1,78,95,47,76,1,2
10529,32,9,87,46,47,59,12,33
7257,76,55,11,28,39,33,5,17
30490,1,48,62,72,88,18,18,76
42432,51,86,67,32,95,90,43,73
41458,93,48,31,91,8,65,6,47
47858,9,54,78,57,78,77,22,79
13461,56,87,67,14,81,89,49,96
42960,48,15,64,52,21,78,50,25
48739,33,3,28,91,78,26,23,50
7669,98,84,73,63,88,33,45,64
24382,12,71,27,23,51,35,63,23
4862,85,30,70,36,42,7,96,75
45024,97,6,83,19,43,95,93,10
18504,43,24,23,31,66,12,37,19
2721,81,81,13,34,71,63,27,47
34699,73,42,8,7,58,59,90,44
23533,84,4,16,11,83,73,29,13
31324,55,35,0,10,33,73,3,52
1570,95,82,46,63,51,95,85,70
46692,94,80,83,51,28,36,42,12
4889,93,5,55,48,80,4,1,52
27879,81,61,54,5,34,5,52,71
9922,9,7,95,25,2,77,51,62
20461,43,55,70,26,34,58,55,59
37613,26,69,64,69,59,73,61,94
16981,35,1,72,54,96,95,89,90
361,79,39,13,94,99,12,90,39
9150,20,64,30,82,49,76,25,20
49493,10,5,55,10,79,14,16,98
6635,94,40,61,0,66,33,30,70
22593,52,47,93,95,71,42,51,13
27795,11,57,91,96,10,9,39,82
14609,90,33,7,84,43,27,96,26
40693,77,72,50,64,87,44,85,26
43569,7,85,41,67,46,29,48,70
37944,97,19,75,37,80,89,78,9
22914,22,78,49,23,53,19,69,14
16690,86,3,98,91,2,36,15,2
14302,40,43,24,81,79,22,44,72
18940,96,79,55,44,66,71,35,82
11101,11,97,91,95,33,33,14,9
27721,8,94,9,0,60,25,53,42
11433,15,52,43,36,0,38,52,64
44588,86,5,15,87,49,44,34,86
36902,80,15,72,5,27,68,25,6
7175,13,29,1,21,11,46,40,75
3168,64,56,21,34,38,32,48,69
3498,55,29,51,75,13,9,86,89
41761,67,28,45,18,79,10,42,42
9990,43,79,98,21,62,66,52,60
41364,54,62,7,86,36,50,19,45
13657,74,39,21,22,86,93,17,22
49143,38,14,50,49,66,86,21,67
29403,15,21,60,9,92,65,53,13
48990,95,38,60,13,33,18,70,38
38499,85,4,87,91,11,33,37,22
7124,88,67,54,5,56,3,39,57
7948,84,58,75,88,86,46,51,30
23689,27,22,58,96,14,35,73,20
15102,45,63,6,38,72,55,46,7
27036,50,89,39,82,33,44,41,95
26513,22,22,13,26,42,12,26,39
40183,13,69,0,72,35,12,77,64
8963,97,63,9,74,51,85,94,84
18266,66,45,43,77,94,37,94,10
43610,84,94,24,25,59,78,48,77
2993,38,1,87,54,14,55,19,58
22270,22,13,59,17,28,56,3,56
41925,93,28,53,0,97,37,48,88
45114,31,46,82,37,31,5,44,61
15096,85,86,17,13,94,43,71,63
26437,88,1,13,93,10,12,13,0
14886,19,60,13,41,85,41,86,25
33412,18,98,64,65,38,18,87,50
34820,65,89,8,18,66,59,6,17
25615,31,62,48,3,24,0,15,67
40450,2,56,81,45,19,24,87,65
4056,36,83,93,79,41,68,13,93
25381,1,78,8,1,52,24,70,93
13268,46,74,70,95,95,38,8,39
10394,31,99,58,62,24,36,15,45
8079,95,36,75,16,45,41,24,76
17587,59,80,7,89,59,39,88,98
4755,7,81,61,65,59,76,20,14
47473,3,65,95,27,57,52,32,51
15456,32,32,72,80,83,17,35,90
9910,27,17,61,40,83,17,74,39
27700,32,96,17,50,36,37,26,47
13627,91,92,75,0,3,63,17,38
31811,62,9,97,49,94,75,63,50
8887,29,76,28,89,34,69,17,93
21261,24,98,85,39,32,37,57,50
19058,70,35,85,95,76,68,29,56
12720,19,28,3,89,62,96,68,54
11825,32,34,41,22,77,30,5,96
27446,33,11,46,20,84,83,30,32
31296,85,23,31,98,97,69,0,81
27921,96,49,26,97,7,91,66,55
48315,29,52,9,34,34,64,60,70
19052,38,55,96,49,30,78,68,49
12418,51,17,74,28,6,3,55,24
33514,31,56,2,85,7,5,33,2
44947,94,0,71,36,23,98,52,79
33395,60,53,55,44,3,41,25,18
556,71,5,18,15,10,5,71,50
39043,97,38,14,65,43,43,73,81
12229,84,29,34,3,89,28,43,32
21557,21,78,25,12,68,4,49,74
49547,20,97,17,32,90,9,82,57
5077,82,78,22,13,92,47,20,79
39014,84,7,30,7,21,84,73,72
42628,10,2,53,20,29,1,85,36
21226,36,10,72,8,1,4,27,24
26893,49,23,97,40,94,11,21,38
